order,zoho_invoice_id,zoho_net,shopify_net,delta,zoho_total,shopify_total,status
49099,3806639000015073141,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
49100,3806639000015078183,0,1298,1298,1258.95,1298,large_mismatch
49098,3806639000015048132,0,1398,1398,1363.95,1398,large_mismatch
49097,3806639000015074129,0,1110.65,1110.65,1166.18,1110.65,large_mismatch
49096,3806639000015046198,0,1298,1298,1258.96,1298,large_mismatch
49095,3806639000015101064,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
49094,3806639000015080163,0,1298,1298,1258.95,1298,large_mismatch
49093,3806639000015078165,0,1178.1,1178.1,1133.06,1178.1,large_mismatch
49092,3806639000015052236,0,1398,1398,1363.95,1398,large_mismatch
49091,3806639000015072147,0,1025.15,1025.15,1076.41,1025.15,large_mismatch
49090,3806639000015078152,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
49089,3806639000015083120,0,1139.05,1139.05,1196,1139.05,large_mismatch
49088,3806639000015071201,0,1178.1,1178.1,1133.06,1178.1,large_mismatch
49087,3806639000015083110,0,1139.05,1139.05,1196,1139.05,large_mismatch
49086,3806639000015072137,0,1298,1298,1258.96,1298,large_mismatch
49085,3806639000015078141,0,2098,2098,2098.95,2098,large_mismatch
49084,3806639000015050120,0,1203.15,1203.15,1159.36,1203.15,large_mismatch
49083,3806639000015050111,0,1398,1398,1363.95,1398,large_mismatch
49082,3806639000015075135,0,1082.1,1082.1,1136.2,1082.1,large_mismatch
49081,3806639000015042245,0,700,700,631.05,700,large_mismatch
49080,3806639000015047203,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
49079,3806639000015081064,0,1398,1398,1363.95,1398,large_mismatch
49078,3806639000015077140,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
49077,3806639000015102147,0,2098,2098,2098.95,2098,large_mismatch
49076,3806639000015101055,0,1298,1298,1258.95,1298,large_mismatch
49075,3806639000015053069,0,1398,1398,1363.95,1398,large_mismatch
49073,3806639000015065151,0,1298,1298,1258.95,1298,large_mismatch
49072,3806639000015102133,0,1899.05,1899.05,1994,1899.05,large_mismatch
49070,3806639000015073095,0,1398,1398,1363.95,1398,large_mismatch
49068,3806639000015081044,0,2098,2098,2098.95,2098,large_mismatch
49069,3806639000015102097,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
49067,3806639000015047136,0,1398,1398,1363.95,1398,large_mismatch
49066,3806639000015077107,0,56.95,56.95,59.8,56.95,small_mismatch
49065,3806639000015052126,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
49064,3806639000015101043,0,2898,2898,2938.95,2898,large_mismatch
49063,3806639000015078128,0,2898,2898,2938.95,2898,large_mismatch
49062,3806639000015042167,0,1025.15,1025.15,1076.41,1025.15,large_mismatch
49060,3806639000015042131,0,1398,1398,1363.95,1398,large_mismatch
49059,3806639000015076071,0,2702.07,2702.07,2733.23,2702.07,large_mismatch
49058,3806639000015046144,0,1398,1398,1363.95,1398,large_mismatch
49057,3806639000015047109,0,1398,1398,1363.95,1398,large_mismatch
49056,3806639000015046109,0,1709.15,1709.15,1794.6,1709.15,large_mismatch
49055,3806639000015075095,0,1298,1298,1258.95,1298,large_mismatch
49054,3806639000015043090,0,2098,2098,2098.95,2098,large_mismatch
49053,3806639000015045020,0,1139.05,1139.05,1196,1139.05,large_mismatch
49052,3806639000015048090,0,1899.05,1899.05,1993.99,1899.05,large_mismatch
49051,3806639000015080098,0,1298,1298,1258.95,1298,large_mismatch
49050,3806639000015073059,0,1398,1398,1363.95,1398,large_mismatch
49049,3806639000015050054,0,1398,1398,1363.95,1398,large_mismatch
49048,3806639000015046085,0,1298,1298,1258.95,1298,large_mismatch
49047,3806639000015046077,0,1172.35,1172.35,1230.97,1172.35,large_mismatch
47697,3806639000015073050,0,1214.07,1214.07,1170.83,1214.07,large_mismatch
49046,3806639000015046068,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
49045,3806639000015082061,0,1082.1,1082.1,1136.21,1082.1,large_mismatch
49044,3806639000015045011,0,1298,1298,1258.95,1298,large_mismatch
49043,3806639000015074038,0,1398,1398,1363.95,1398,large_mismatch
49042,3806639000015054111,0,1398,1398,1363.95,1398,large_mismatch
49041,3806639000015071087,0,1398,1398,1363.95,1398,large_mismatch
49040,3806639000015065121,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
49039,3806639000015065112,0,1398,1398,1363.95,1398,large_mismatch
49038,3806639000015081033,0,2468.1,2468.1,2591.51,2468.1,large_mismatch
49037,3806639000015074026,0,2898,2898,2938.95,2898,large_mismatch
49036,3806639000015057062,0,165.16,165.16,173.42,165.16,large_mismatch
49035,3806639000015065104,0,1082.1,1082.1,1136.21,1082.1,large_mismatch
49034,3806639000015047060,0,1298,1298,1258.95,1298,large_mismatch
49033,3806639000015076020,0,1298,1298,1258.95,1298,large_mismatch
49032,3806639000015071079,0,1234.05,1234.05,1295.75,1234.05,large_mismatch
